time21_5,latitude,longitude,halfAngle,speed,type,isMostAccurate,associatedCMEID,note,catalog,featureCode,dataLevel,measurementTechnique,imageType,tilt,minorHalfWidth,speedMeasuredAtHeight,submissionTime,versionId,link
2021-04-26T03:30Z,7.0,37.0,23.0,172.0,S,True,2021-04-25T02:54:00-CME-001,Measured using manually-constructed difference imagery during STEREO A campaign.,M2M_CATALOG,null,0,SWPC_CAT,running difference,,,,2021-04-26T16:51Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/16795/-1
2021-04-25T19:04Z,-15.0,-41.0,23.0,652.0,C,True,2021-04-25T13:25:00-CME-001,,M2M_CATALOG,null,1,null,null,,,,2021-04-26T15:43Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/16794/-1
2021-04-26T18:03Z,21.0,155.0,27.0,488.0,S,True,2021-04-26T07:09:00-CME-001,,M2M_CATALOG,null,0,SWPC_CAT,running difference,,,,2021-04-27T20:45Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/16804/-1
2021-04-27T11:47Z,-18.0,7.0,22.0,232.0,S,True,2021-04-26T19:39:00-CME-001,"The faintness of the partial halo made this CME particularly challenging to measure, yielding latitudes between -9 and -23 and longitudes between -12 and +18.",M2M_CATALOG,null,1,SWPC_CAT,running difference,,,,2021-04-27T20:35Z,2,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/16802/-1
2021-04-30T08:32Z,-6.0,-47.0,32.0,330.0,S,True,2021-04-29T19:24:00-CME-001,,M2M_CATALOG,null,1,SWPC_CAT,running difference,,,,2021-04-30T13:35Z,2,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/16815/-1
2021-04-30T22:50Z,-6.0,-121.0,26.0,384.0,S,True,2021-04-30T13:48:00-CME-001,,M2M_CATALOG,null,1,null,null,,,,2021-04-30T21:54Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/16821/-1
2021-05-03T14:04Z,11.0,-109.0,25.0,120.0,S,True,2021-05-02T05:12:00-CME-001,,M2M_CATALOG,null,1,null,direct,,,,2021-05-02T19:36Z,2,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/16829/-1
2021-05-02T19:23Z,-1.0,-114.0,26.0,512.0,C,True,2021-05-02T12:23:00-CME-001,,M2M_CATALOG,null,1,null,null,,,,2021-05-03T21:48Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/16835/-1
2021-05-04T07:12Z,-7.0,101.0,29.0,374.0,S,True,2021-05-03T21:36:00-CME-001,"The CME was measured in swpc_cat and a lat of -8 was estimated. The lon was estimated to be between -97 and -120 based on how ARs from the week of 04/25 - 05/01 should have rotated by now. The speed was determined to be between 360-403 km/s. Stereo_cat analysis produced a plane of sky speed of 360 km/s. Since this CME was directed to the west, it was not expected to impact any planets/missions, thus, a simulation was not launched.",M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,0.0,2021-05-05T15:57Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/16844/-1
2021-05-04T19:32Z,10.0,-114.0,21.0,284.0,S,True,2021-05-04T07:00:00-CME-001,"SWPC_CAT analysis was performed for this CME and a range of speeds between 220-284 km/s was estimated, with lat from 5-10, and lon -104 to -128. For the simulation, a speed, lat, and lon of 284 km/s, 10, and -114 were used, respectively. A half width of 21 and time@21.5Rs of 2012-05-4T19:32Z were also used.",M2M_CATALOG,LE,1,null,direct,,,,2021-05-04T22:17Z,2,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/16839/-1
2021-05-06T09:00Z,18.0,-117.0,24.0,301.0,S,True,2021-05-05T23:12:00-CME-001,The CME was analyzed with SWPC CAT but its front in Cor2 is especially faint and different measurements produced speeds varying from 200 km/s to 400 km/s. The CME was also analyzed with Stereo CAT.,M2M_CATALOG,null,1,SWPC_CAT,direct,,,,2021-05-06T21:30Z,2,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/16851/-1
2021-05-07T06:29Z,-20.0,-134.0,22.0,388.0,S,True,2021-05-06T21:24:00-CME-001,The exact longitude of this CME was estimated with SWPC_CAT by cross-referencing the CME's leading-edge in both SOHO C2 and STEREO COR2A. The CME's leading-edge appeared diffuse/faint in the coronagraph difference imagery.,M2M_CATALOG,null,1,SWPC_CAT,direct,,,,2021-05-07T20:27Z,2,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/16856/-1
2021-05-07T13:10Z,2.0,-90.0,15.0,400.0,S,True,2021-05-07T04:28:00-CME-001,This SWPC_CAT measurement was made using an assumed longitude of -90 degrees based on the visible source signature in SDO AIA 304. A similar speed was derived using white-light coronagraph imagery in StereoCAT.,M2M_CATALOG,null,1,SWPC_CAT,direct,,,,2021-05-07T20:30Z,2,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/16858/-1
2021-05-07T23:30Z,5.0,-78.0,40.0,815.0,C,True,2021-05-07T19:53:00-CME-001,This SWPC_CAT measurement used STEREO A COR2 difference imagery and back-filled SOHO LASCO C3 difference imagery not available in real-time.,M2M_CATALOG,null,1,SWPC_CAT,direct,,,,2021-05-08T20:33Z,2,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/16867/-1
2021-05-09T15:54Z,-4.0,-10.0,27.0,717.0,C,True,2021-05-09T11:23:00-CME-001,"This measurement was done with only STA imagery as no LASCO imagery is available yet. The POS angle was set to 48 based on the source location, but additional measurement should be made when LASCO imagery is available.",M2M_CATALOG,LE,0,StereoCAT,direct,,,,2021-05-09T17:06Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/16870/-1
2021-05-09T20:42Z,12.0,-60.0,45.0,580.0,C,True,2021-05-09T15:23:00-CME-001,"No LASCO imagery was available for this measurement to determine to true longitude or half-width, so the longitude was approximated based on apparent southward deflection from the source location, and a standard 45 degree half-width for halo CMEs was used.",M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,14.0,2021-05-09T18:45Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/16874/-1
2021-05-11T08:08Z,1.0,-48.0,23.0,336.0,S,True,2021-05-10T21:12:00-CME-001,"This faint CME was measured by approximating the location of the leading edge using the difference image adjustment controls in SWPC_CAT. Although the CME is seen as a faint halo in STEREO A COR2, the leading edge could only be approximated in SOHO LASCO C3 difference imagery.",M2M_CATALOG,null,1,SWPC_CAT,running difference,,,,2021-05-11T20:10Z,2,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/16885/-1
2021-05-14T02:43Z,10.0,-8.0,27.0,475.0,S,True,2021-05-13T19:09:00-CME-001,"Due to the faintness and a slight dimpled front from SOHO's point-of-view, this CME was measured using the shock front seen in SOHO/LASCO C2 and STEREO-A COR2 imagery. When measuring using the black/white boundary, speeds were closer to 350-400km/s.",M2M_CATALOG,BW,1,SWPC_CAT,running difference,,,,2021-05-14T20:05Z,2,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/16903/-1
2021-05-14T14:58Z,-4.0,0.0,14.0,294.0,S,True,2021-05-14T05:23:00-CME-001,This CME is only visible in STEREO-A COR2 imagery. The measurements are based on visible source location and available difference imagery.,M2M_CATALOG,LE,1,SWPC_CAT,running difference,,,,2021-05-14T20:05Z,3,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/16905/-1
2021-05-16T18:10Z,8.0,39.0,20.0,137.0,S,True,2021-05-15T16:36:00-CME-001,,M2M_CATALOG,null,0,StereoCAT,direct,,,,2021-05-16T18:58Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/16910/-1
2021-05-19T19:55Z,3.0,78.0,20.0,227.0,S,True,2021-05-19T03:48:00-CME-001,"The speed of this CME was estimated using SOHO LASCO C2 difference imagery in SWPC_CAT, noting the source location observed in SDO AIA 193/304.",M2M_CATALOG,null,1,SWPC_CAT,running difference,,,,2021-05-19T17:17Z,2,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/16918/-1
2021-05-20T04:47Z,7.0,86.0,26.0,334.0,S,True,2021-05-19T17:48:00-CME-001,"A lon between 86 to 87 and lat of 4 to 7 were estimated with speeds range between 334 - 344 km/s. Based on the longitudes, it was assumed that the CME could have an impact to PSP, thus a simulation was launched with the parameters lat/lon 0f 7/86, h/w 26, and speed of 334 km/s. The simulation results predicted no impact to PSP.",M2M_CATALOG,null,1,null,null,,,,2021-05-20T21:01Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/16927/-1
2021-05-21T08:32Z,-5.0,-110.0,24.0,294.0,S,True,2021-05-20T18:24:00-CME-001,,M2M_CATALOG,null,1,null,null,,,,2021-05-21T21:04Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/16936/-1
2021-05-21T22:12Z,-1.0,-100.0,19.0,289.0,S,True,2021-05-21T09:48:00-CME-001,A swpc_cat analysis of the CME with a lat/lon of -1/-100 and a h/w of 19 was  used to estimate the CME speed of 289 km/s.,M2M_CATALOG,null,1,null,null,,,,2021-05-21T19:00Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/16933/-1
2021-05-22T10:46Z,11.0,51.0,37.0,259.0,S,True,2021-05-21T14:48:00-CME-001,The latitude and longitude for this CME are based on a best fit between SOHO/LASCO C2/C3 and STEREO-A COR2 difference imagery in SWPC_CAT and what is visible in the white-light imagery.,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,,2021-05-23T18:34Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/16965/-1
2021-05-22T14:11Z,-3.0,-20.0,21.0,500.0,C,True,2021-05-22T09:12:00-CME-001,"In STEREO A Cor2 there are actually two CMEs seen, one in NW starting at 08:23 and another in SW starting at 09:38. The CMEs were analyzed as one CME (as fitting as two CMEs yielded almost the same parameters and was difficult).",M2M_CATALOG,LE,1,SWPC_CAT,running difference,,,,2021-05-23T02:15Z,4,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/16949/-1
2021-05-22T21:11Z,15.0,-17.0,20.0,611.0,C,True,2021-05-22T16:09:00-CME-001,,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,11.0,2021-05-23T15:50Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/16956/-1
2021-05-23T03:04Z,13.0,25.0,26.0,670.0,C,True,2021-05-22T22:09:00-CME-001,,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,11.0,2021-05-23T14:16Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/16955/-1
2021-05-23T14:34Z,5.0,22.0,26.0,699.0,C,True,2021-05-23T09:53:00-CME-001,,M2M_CATALOG,null,1,null,null,,,,2021-05-24T19:32Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/16974/-1
2021-05-23T15:45Z,8.0,25.0,31.0,806.0,C,True,2021-05-23T11:38:00-CME-001,,M2M_CATALOG,null,1,SWPC_CAT,direct,,,13.0,2021-05-24T20:54Z,2,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/16975/-1
2021-05-23T22:17Z,1.0,27.0,23.0,703.0,C,True,2021-05-23T17:38:00-CME-001,The longitude of this CME was approximated with SWPC_CAT by finding an appropriate fit that accurately matched the visible leading edge in SOHO LASCO and STEREO A COR2.,M2M_CATALOG,null,1,SWPC_CAT,running difference,,,13.0,2021-05-24T19:56Z,2,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/16977/-1
2021-05-24T06:53Z,6.0,35.0,11.0,585.0,C,True,2021-05-24T01:25:00-CME-001,The longitude of this CME was estimated based on the EUV source signature visible in SDO. SWPC_CAT measurements yield reasonable longitude approximations between +30 and +50 degrees and the exact longitude could not be pinpointed because of missing STEREO A COR2 data during this event.,M2M_CATALOG,null,1,SWPC_CAT,running difference,,,15.0,2021-05-24T19:58Z,3,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/16979/-1
2021-05-26T04:50Z,-13.0,65.0,26.0,435.0,S,True,2021-05-25T19:00:00-CME-001,,M2M_CATALOG,null,0,SWPC_CAT,running difference,,,15.6,2021-05-26T13:21Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/16988/-1
2021-05-27T11:46Z,-5.0,-145.0,18.0,469.0,S,True,2021-05-27T04:48:00-CME-001,"This CME was measured using SOHO/LASCO C2/C3 difference imagery with an approximate source of (E145S25) based on SDO/AIA imagery, then adjusted to the best fit of the CME in difference imagery. Longitude could range from -145 to -165 with velocities ranging from 430km/s to 530km/s.",M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,,2021-05-27T21:17Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/16997/-1
2021-05-28T10:04Z,-8.0,87.0,22.0,350.0,S,True,2021-05-28T00:00:00-CME-001,"swpc_cat analysis indicated longitude of 80-90 degrees, confirming the source close to the limb.",M2M_CATALOG,null,1,null,null,,,,2021-05-28T18:51Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/17002/-1
2021-05-29T03:16Z,-9.0,62.0,46.0,824.0,C,True,2021-05-28T23:12:00-CME-001,,M2M_CATALOG,null,0,SWPC_CAT,running difference,,,,2021-05-29T13:11Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/17011/-1
2021-05-29T02:54Z,-5.0,59.0,44.0,949.0,C,True,2021-05-28T23:12:00-CME-001,Updated measurement using StereoCAT.,SEPVAL_CME_CATALOG,LE,1,StereoCAT,direct,,,,2023-10-18T19:29Z,3,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/27339/-1
2021-05-29T02:29Z,-5.0,60.0,45.0,1067.0,O,True,2021-05-28T23:12:00-CME-001,Measurement of the shock front using StereoCAT.,SEPVAL_CME_CATALOG,SH,1,StereoCAT,direct,,,,2023-10-18T19:30Z,4,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/27340/-1
2021-05-30T02:50Z,-16.0,63.0,18.0,412.0,S,True,2021-05-29T07:00:00-CME-001,In difference images this CME has multiple faint leading edges.,M2M_CATALOG,null,0,SWPC_CAT,running difference,,,,2021-05-30T15:03Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/17016/-1
2021-05-30T03:54Z,5.0,73.0,20.0,486.0,S,True,2021-05-29T10:53:00-CME-001,In difference images this CME has multiple faint leading edges.,M2M_CATALOG,null,0,SWPC_CAT,running difference,,,,2021-05-30T15:08Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/17018/-1
2021-05-30T14:04Z,-17.0,73.0,14.0,269.0,S,True,2021-05-30T00:24:00-CME-001,,M2M_CATALOG,null,1,null,null,,,,2021-05-31T17:57Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/17023/-1
2021-05-30T16:16Z,-18.0,68.0,15.0,312.0,S,True,2021-05-30T03:12:00-CME-001,,M2M_CATALOG,null,1,null,null,,,,2021-05-31T17:57Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/17025/-1
2021-05-31T01:56Z,-14.0,71.0,16.0,254.0,S,True,2021-05-30T10:24:00-CME-001,,M2M_CATALOG,null,1,null,null,,,,2021-05-31T17:57Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/17027/-1
2021-05-31T05:28Z,-13.0,78.0,10.0,312.0,S,True,2021-05-30T16:36:00-CME-001,,M2M_CATALOG,null,1,null,null,,,,2021-05-31T17:57Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/17029/-1
2021-06-02T20:48Z,2.0,157.0,19.0,572.0,C,True,2021-06-02T20:48:00-CME-001,Longitude and latitude are based off of the best fit in StereoCAT and swpc_cat. The speeds in measurements ranged from 500-600km/s.,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,,2021-06-03T17:56Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/17038/-1
2021-06-03T02:31Z,-19.0,-47.0,28.0,649.0,C,True,2021-06-02T21:12:00-CME-001,,M2M_CATALOG,null,1,null,null,,,,2021-06-04T15:54Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/17042/-1
2021-06-04T00:21Z,3.0,-42.0,17.0,260.0,S,True,2021-06-03T13:25:00-CME-001,"Faint event not visible in STEREO A coronagraph imagery, which may lead to some potential uncertainty in longitude measurement.",M2M_CATALOG,null,0,SWPC_CAT,running difference,,,8.6,2021-06-05T14:27Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/17050/-1
2021-06-04T21:12Z,-8.0,43.0,19.0,303.0,S,True,2021-06-04T11:12:00-CME-001,,M2M_CATALOG,null,0,SWPC_CAT,running difference,,,9.7,2021-06-05T12:59Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/17045/-1
2021-06-05T15:59Z,-7.0,47.0,20.0,176.0,S,True,2021-06-04T22:12:00-CME-001,,M2M_CATALOG,null,0,SWPC_CAT,running difference,,,7.0,2021-06-05T13:02Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/17047/-1
2021-06-06T03:17Z,-2.0,-16.0,10.0,454.0,S,True,2021-06-05T20:48:00-CME-001,Only the black/white boundary feature is visible in STEREO A COR2 difference imagery.,M2M_CATALOG,BW,0,SWPC_CAT,running difference,,,9.6,2021-06-06T13:52Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/17054/-1
2021-06-09T19:28Z,6.0,105.0,31.0,544.0,C,True,2021-06-09T12:24:00-CME-001,This CME was measured using swpc_cat difference imagery for SOHO/LASCO C2 and C3. The leading edge was partially cut back due to the odd shape of the CME. The bulk of the CME seen in difference imagery was used with a best fit based off of the estimated location of AR 12831. Speeds for measurements ranged from 500-550km/s.,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,,2021-06-10T18:58Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/17068/-1
2021-06-10T16:19Z,11.0,116.0,27.0,559.0,C,True,2021-06-10T09:36:00-CME-001,This CME exhibits an asymmetric leading edge with a northern component extending out further than the main body of the CME. This SWPC_CAT measurement follows the main body of the CME using a longitude based on the approximated location of AR 2831 (N24W115) on 2021-06-10. Measurements made using the northern component of the CME's leading edge yielded a similar speed.,M2M_CATALOG,null,1,SWPC_CAT,running difference,,,9.2,2021-06-10T20:18Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/17070/-1
2021-06-10T21:58Z,12.0,-122.0,34.0,1002.0,O,True,2021-06-10T18:23:00-CME-001,This CME was measured using the best fit between SOHO/LASCO and STEREO A difference imagery in swpc_cat.,M2M_CATALOG,null,1,null,null,,,,2021-06-11T15:07Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/17074/-1
2021-06-10T23:27Z,-15.0,-128.0,29.0,725.0,C,True,2021-06-10T18:36:00-CME-001,"This CME was measured using the best fit in swpc_cat between SOHO/LASCO coronagraphs and STEREO A COR2 coronagraph. This event overlaps with the 2021-06-10T18:23Z CME, but has a clear leading edge in visible and difference imagery.",M2M_CATALOG,LE,1,SWPC_CAT,direct,,,,2021-06-11T15:16Z,2,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/17076/-1
2021-06-15T09:27Z,-30.0,148.0,20.0,222.0,S,True,2021-06-14T12:36:00-CME-001,This SWPC_CAT measurement approximates the longitude by matching the faint leading-edge visible in STEREO A COR2 and SOHO LASCO C3 difference imagery. The measured half-width was estimated using the faint outline visible in STEREO A COR2.,M2M_CATALOG,null,0,SWPC_CAT,running difference,,,15.0,2021-06-15T17:23Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/17086/-1
2021-06-15T20:02Z,-2.0,-34.0,32.0,279.0,S,True,2021-06-15T04:24:00-CME-001,This SWPC_CAT measurement matched the faint leading edge of a partial halo visible in STEREO A COR2 difference imagery with the leading edge visible in SOHO LASCO C3 difference imagery to approximate the longitude. Additional SWPC_CAT measurements yielded speeds between 180-280 km/s with half-widths varying between 23 and 39 degrees.,M2M_CATALOG,null,1,SWPC_CAT,running difference,,,21.0,2021-06-16T19:54Z,2,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/17100/-1
2021-06-18T11:49Z,17.0,67.0,21.0,266.0,S,True,2021-06-17T22:12:00-CME-001,,M2M_CATALOG,null,1,SWPC_CAT,running difference,,,11.6,2021-06-21T13:33Z,2,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/17108/-1
2021-06-19T00:33Z,-11.0,-27.0,17.0,280.0,S,True,2021-06-18T08:48:00-CME-001,This SWPC_CAT measurement approximated the longitude using the leading-edge visible in SOHO LASCO C3 and STEREO A COR2. The CME appears as a faint partial halo in STEREO A COR2.,M2M_CATALOG,null,1,SWPC_CAT,running difference,,,20.0,2021-06-19T17:30Z,2,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/17113/-1
2021-06-22T07:29Z,-6.0,170.0,28.0,308.0,S,True,2021-06-21T21:53:00-CME-001,,M2M_CATALOG,SH,0,SWPC_CAT,running difference,,,10.3,2021-06-22T13:37Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/17121/-1
2021-06-23T07:07Z,-4.0,-107.0,27.0,213.0,S,True,2021-06-22T15:12:00-CME-001,Reanalyzed after downlink of additional coronagraph data from STEREO A COR2.,M2M_CATALOG,LE,1,SWPC_CAT,running difference,,,8.5,2021-06-23T12:28Z,2,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/17127/-1
2021-06-23T14:23Z,-5.0,-90.0,37.0,479.0,S,True,2021-06-23T07:24:00-CME-001,,M2M_CATALOG,LE,1,SWPC_CAT,direct,,,,2021-06-23T19:03Z,2,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/17131/-1
2021-06-23T16:26Z,26.0,47.0,5.0,472.0,S,True,2021-06-23T09:12:00-CME-001,,M2M_CATALOG,null,0,StereoCAT,direct,,,,2021-06-24T19:13Z,2,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/17140/-1
2021-06-25T11:03Z,-9.0,77.0,24.0,483.0,S,True,2021-06-25T03:24:00-CME-001,,M2M_CATALOG,null,1,null,null,,,,2021-06-25T18:37Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/17148/-1
2021-06-25T21:40Z,-7.0,83.0,33.0,481.0,S,True,2021-06-25T14:24:00-CME-001,,M2M_CATALOG,null,1,null,null,,,,2021-06-25T18:37Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/17150/-1
